"","HeFTy.ID","Max.time..Ma.","Min.time..Ma.","Max.temp..C.","Min.temp..C.","Max.good.time..Ma.","Min.good.time..Ma.","Mean.good.time..Ma.","SD.good.time..Ma.","Max.good.temp..C.","Min.good.temp..C.","Mean.good.temp..C.","SD.good.temp..C.","Sample","Table.ID","Type"
"1036",9,251,2.6,20,0,250.0360358588,2.711000024,107.484764147568,68.5016458784961,19.96279176,0.03849392,10.31522212782,5.70881058985288,"3_z028","3b.1","Less_Restrictive"
"1136",10,2.6,1e-06,20,0,2.59979718707801,0.005148912220033,1.29017788293613,0.757137126478745,19.99751924,0.01818984,10.22488769862,5.72855726833925,"3_z028","3c","Less_Restrictive"
"1236",11,0,0,22,20,0,0,0,0,21.998466266,20.002585318,21.01127823588,0.581017538342195,"3_z028","3c*","Less_Restrictive"
"237",1,1527,1398,1000,950,1526.98787142079,1398.376780233,1474.11598328546,38.2858851329562,999.98563245,950.05272875,975.100460649,14.448567495792,"1_z026","1a","Less_Restrictive"
"337",2,1526.9,993.1,1000,20,1526.83106130089,994.881570780751,1303.26446769392,157.023858602862,998.84613526,22.23524966,526.52837544932,275.979791202459,"1_z026","1a.1","Less_Restrictive"
"437",3,1526.8,988.5,20,0,1526.339182902,988.535138817608,1178.40881823196,156.921549525544,19.97947532,0.00084744,9.73953403156001,5.74826639026009,"1_z026","1a.2","Less_Restrictive"
"537",4,993.15,949.7,20,0,993.1076132215,949.7610130983,973.014367812533,12.6466692259027,19.96870362,0.00046282,9.5751969342,5.74641186601904,"1_z026","2a","Less_Restrictive"
"637",5,993,487.5,285,0,992.890113472692,488.369655654302,868.201807537735,99.9799348562991,284.970133995,150.33303348,222.844480836375,35.6979519412627,"1_z026","2b","Less_Restrictive"
"737",6,992,487,40,0,900.231168056774,487.213888667786,708.572084228939,117.53071073744,39.99454244,0.04860036,19.9556190724401,11.4248425887293,"1_z026","2b.1","Less_Restrictive"
"837",7,497,485,40,0,496.998732992,485.012702084,491.028344341789,3.46561861354244,39.93949144,0.10376596,19.59635148364,11.3849769726378,"1_z026","3a","Less_Restrictive"
"937",8,496,201,100,70,495.800146055,201.224990895,348.605323613102,84.3023574900867,99.84120811,70.29922366,84.95494332355,8.43802056057368,"1_z026","3b","Less_Restrictive"
"1037",9,251,2.6,20,0,250.6322256668,3.061689902,123.367632030767,71.2884993119341,19.99392926,0.04722948,9.81258409664001,5.8423943491128,"1_z026","3b.1","Less_Restrictive"
"1137",10,2.6,1e-06,20,0,2.59888351102942,0.001178908746958,1.28790393239333,0.744674741875306,19.99122724,0.0076636,10.10387155868,5.69865122736537,"1_z026","3c","Less_Restrictive"
"1237",11,0,0,22,20,0,0,0,0,21.999145524,20.003562676,21.028641790368,0.583024788270194,"1_z026","3c*","Less_Restrictive"
"238",1,1527,1398,1000,950,1526.9863789873,1398.187623921,1466.27915893367,37.6293247279033,999.89158965,950.0015187,975.569831454451,14.1359175304184,"1_z033","1a","Less_Restrictive"
"338",2,1526.9,993.1,1000,20,1526.77790245841,993.156147986622,1171.01447195021,162.690085397182,999.65193732,20.09355374,576.52718006956,269.226111084753,"1_z033","1a.1","Less_Restrictive"
"438",3,1526.8,988.5,20,0,1523.1170768239,988.576649235812,1074.59865192753,123.761394277159,19.94765014,0.0279925,10.23404013918,5.78513267503636,"1_z033","1a.2","Less_Restrictive"
"538",4,993.15,949.7,20,0,993.117766789262,949.71885291155,974.291125482337,13.1062523732273,19.94992668,0.02267152,10.0338882043,5.61818650528731,"1_z033","2a","Less_Restrictive"
"638",5,993,487.5,285,0,992.950556499198,489.133184847653,794.937202843488,152.61775404942,284.31549327,0.107046285,116.906995272705,70.480486777344,"1_z033","2b","Less_Restrictive"
"738",6,992,487,40,0,991.602199683818,487.075224222879,683.944272605641,161.977348550925,39.87825036,0.00823156,20.1480795982,11.6285646348066,"1_z033","2b.1","Less_Restrictive"
"838",7,497,485,40,0,496.98262364,485.030756204,490.971400604097,3.51040532523139,39.99630312,0.04978132,19.69342959604,11.6611668639313,"1_z033","3a","Less_Restrictive"
"938",8,496,201,100,70,495.60021954,201.02719192,344.606491046954,83.4292985762087,99.98453458,70.05776443,85.04028527005,8.66896647781703,"1_z033","3b","Less_Restrictive"
"1038",9,251,2.6,20,0,249.7789659536,3.3997141124,127.537420649799,72.1575205815046,19.99929884,0.01481498,9.9341423411,5.87997809295847,"1_z033","3b.1","Less_Restrictive"
"1138",10,2.6,1e-06,20,0,2.59485230617988,0.00045191782657,1.27292390778048,0.745496925619289,19.97190546,0.00152122,9.97864011080001,5.71001622795265,"1_z033","3c","Less_Restrictive"
"1238",11,0,0,22,20,0,0,0,0,21.998167132,20.000794428,20.985357285762,0.579687362406407,"1_z033","3c*","Less_Restrictive"
"239",1,1527,1398,1000,950,1526.98049879958,1398.070403943,1467.21579991667,38.6011469628718,999.889049,950.02819065,974.8843122559,14.8265446942419,"2_z103","1a","Less_Restrictive"
"339",2,1526.9,993.1,1000,20,1526.72662092835,993.648500470376,1262.47740437944,150.858410129491,999.13277448,20.01239406,505.87100585072,284.977045838027,"2_z103","1a.1","Less_Restrictive"
"439",3,1526.8,988.5,20,0,1522.9464168834,988.601251711951,1139.12143608279,134.248234790021,19.99856502,0.02874008,9.95258595944001,5.77911627058148,"2_z103","1a.2","Less_Restrictive"
"539",4,993.15,949.7,20,0,993.09456227535,949.72911241245,972.454777369547,12.6982571885062,19.94949902,0.00015246,10.19186146488,5.795807553183,"2_z103","2a","Less_Restrictive"
"639",5,993,487.5,285,0,985.724524736799,487.671358674917,633.041945309275,64.8212887236734,284.98327164,173.36133501,236.65959366801,28.8676850328923,"2_z103","2b","Less_Restrictive"
"739",6,992,487,40,0,622.674610360609,487.04780103578,545.085597887233,33.8685975751237,39.9988866,0.05443668,19.5482998412,11.5457079625935,"2_z103","2b.1","Less_Restrictive"
"839",7,497,485,40,0,496.994774672,485.004040712,490.847143859411,3.43239321008733,39.94526404,0.07311188,20.15218163316,11.5527842061145,"2_z103","3a","Less_Restrictive"
"939",8,496,201,100,70,494.792601285,201.287619498215,347.154039457026,82.496221137741,99.98697655,70.01685655,85.3891441200699,8.58215342010781,"2_z103","3b","Less_Restrictive"
"1039",9,251,2.6,20,0,250.8110386424,2.75173586990325,127.067070685134,71.1399614599988,19.99629252,0.00868274,10.33907932762,5.89888580928699,"2_z103","3b.1","Less_Restrictive"
"1139",10,2.6,1e-06,20,0,2.59827379826392,0.000567560582092,1.31474027079265,0.737547981116639,19.99687572,0.011308,10.28677772426,5.75903822949033,"2_z103","3c","Less_Restrictive"
"1239",11,0,0,22,20,0,0,0,0,21.999228658,20.000121894,21.003445842034,0.575724453915481,"2_z103","3c*","Less_Restrictive"
"240",1,1527,1398,1000,950,1526.9968580502,1398.265162596,1470.30707480285,38.1373795321003,999.9822349,950.008967,974.8051225848,14.3445427476209,"3_z058","1a","Less_Restrictive"
"340",2,1526.9,993.1,1000,20,1526.70733814269,994.466611926744,1292.76273994122,153.443527160809,999.68354526,21.1767693,515.375109831,290.609151623161,"3_z058","1a.1","Less_Restrictive"
"440",3,1526.8,988.5,20,0,1524.2352664202,988.510596357906,1163.51860151445,145.883720213597,19.96473046,0.0010853,10.22977670602,5.78093766275892,"3_z058","1a.2","Less_Restrictive"
"540",4,993.15,949.7,20,0,993.08298528355,949.722783930958,971.169898552568,12.451098124305,19.94839774,0.0473007,9.96395420159998,5.63661634283852,"3_z058","2a","Less_Restrictive"
"640",5,993,487.5,285,0,990.16784785281,490.636992399255,662.927959734691,78.057231051424,284.96828121,54.9606198,223.625775445665,37.5008171457468,"3_z058","2b","Less_Restrictive"
"740",6,992,487,40,0,986.84471478891,487.160571856438,555.244523764799,42.6229638193671,39.9840836,0.01933652,20.04017136916,11.5853693943418,"3_z058","2b.1","Less_Restrictive"
"840",7,497,485,40,0,496.985944604,485.001544892,490.719824659197,3.49612762378672,39.97298908,0.01051896,20.17376770448,11.6644790392355,"3_z058","3a","Less_Restrictive"
"940",8,496,201,100,70,494.27080912,201.372963885539,343.710272237025,85.3465629135108,99.99453589,70.02206776,85.2893980614699,8.37795126602992,"3_z058","3b","Less_Restrictive"
"1040",9,251,2.6,20,0,250.8721577108,2.6172677744,121.141388983289,69.4563926315861,19.9965855,0.0130414,9.92241236736001,5.91380977450558,"3_z058","3b.1","Less_Restrictive"
"1140",10,2.6,1e-06,20,0,2.59518014265379,0.000130568350166,1.29725023324919,0.740071781692427,19.98321046,0.0116253,9.82641045122,5.80669978242429,"3_z058","3c","Less_Restrictive"
"1240",11,0,0,22,20,0,0,0,0,21.997003518,20.000295162,20.993655606078,0.573975651361969,"3_z058","3c*","Less_Restrictive"
"241",1,1527,1398,1000,950,1526.99854835878,1398.023755221,1467.33431423146,38.5246899495632,999.96958765,950.09079665,975.20836909115,14.3939068490302,"1_z017","1a","Less_Restrictive"
"341",2,1526.9,993.1,1000,20,1526.81769840116,993.61420318481,1275.24523734246,154.613676974689,999.8631185,20.0488922,514.79281490982,277.950582771139,"1_z017","1a.1","Less_Restrictive"
"441",3,1526.8,988.5,20,0,1525.8600033144,988.771043241353,1153.62573229734,142.155013416797,19.97309222,0.10625202,10.15206434172,5.68405566442494,"1_z017","1a.2","Less_Restrictive"
"541",4,993.1,949.7,20,0,992.9648641614,949.7066864644,971.696822038757,12.4498813695392,19.99457898,0.00676362,10.03121086852,5.7393915532946,"1_z017","2a","Less_Restrictive"
"641",5,993,487.5,285,0,980.537474940164,487.877320532369,675.388172579498,72.7768607807723,284.95656657,171.84275241,235.411100037585,30.7138949552423,"1_z017","2b","Less_Restrictive"
"741",6,992,487,40,0,657.290277935862,487.126362639415,560.886401287858,43.9525232417006,39.86095108,0.01315968,20.3692688706,11.5367598700846,"1_z017","2b.1","Less_Restrictive"
"841",7,497,485,40,0,496.99801988,485.005780344771,490.843695034097,3.47818103080079,39.97844012,0.01411328,20.37808298152,11.3800205316464,"1_z017","3a","Less_Restrictive"
"941",8,496,201,100,70,495.918071715,201.09091546,343.844301423169,82.9532045983388,99.9217327,70.02319987,85.00110060055,8.79119895842226,"1_z017","3b","Less_Restrictive"
"1041",9,251,2.6,20,0,250.9568834732,2.74187366,126.940162936849,70.1974312799136,19.98320396,0.00857348,10.10314947854,5.70666801582966,"1_z017","3b.1","Less_Restrictive"
"1141",10,2.6,1e-06,20,0,2.5959297041655,0.00104755159748,1.35912353685336,0.75591925625761,19.98644634,0.0256474,9.98959753321998,5.76428547000561,"1_z017","3c","Less_Restrictive"
"1241",11,0,0,22,20,0,0,0,0,21.999490634,20.004179034,20.96864084427,0.582302255999354,"1_z017","3c*","Less_Restrictive"
"242",1,1527,1398,1000,950,1526.99244720126,1398.226552509,1471.89378417973,39.9832383520753,999.9689738,950.12912375,975.74897779305,14.049231069824,"2_z078","1a","Less_Restrictive"
"342",2,1526.9,993.1,1000,20,1526.82516031125,994.966891628281,1305.61494541655,156.202337520846,999.50988142,23.43312326,524.07836262014,282.496242772736,"2_z078","1a.1","Less_Restrictive"
"442",3,1526.8,988.5,20,0,1526.5643048067,988.55571295851,1179.44923825721,154.279720765593,19.9969259,0.04118006,10.04985390576,5.79132664124044,"2_z078","1a.2","Less_Restrictive"
"542",4,993.1,949.7,20,0,993.0702522078,949.70773388,973.174930438199,12.4184365110148,19.96100092,0.03207824,9.88255675628002,5.56678714127221,"2_z078","2a","Less_Restrictive"
"642",5,993,487.5,285,0,992.656254431404,490.196355057211,876.08013045941,102.072876382103,284.963570445,140.648765685,220.012459576875,36.0278385796863,"2_z078","2b","Less_Restrictive"
"742",6,992,487,40,0,914.975454385789,487.13170994276,730.171132643152,120.108826545301,39.97063036,0.02124228,19.44502229328,11.8526953175041,"2_z078","2b.1","Less_Restrictive"
"842",7,497,485,40,0,496.995273824,485.001083768,490.946183319818,3.49901762976829,39.99166964,0.01556484,20.9809029564,11.4737569677261,"2_z078","3a","Less_Restrictive"
"942",8,496,201,100,70,495.63444367,201.300974619826,345.150209049893,84.3037177849089,99.97491304,70.00282891,85.5278315185901,8.57718524832973,"2_z078","3b","Less_Restrictive"
"1042",9,251,2.6,20,0,250.70288255,2.648687642,126.85840330556,69.9797611588493,19.99771426,0.04602026,9.86935194416,5.73282299153316,"2_z078","3b.1","Less_Restrictive"
"1142",10,2.6,1e-06,20,0,2.59961628434758,0.010015891948117,1.29633726179514,0.74144129443419,19.96461624,0.0538047,9.67584576158,5.76635944312006,"2_z078","3c","Less_Restrictive"
"1242",11,0,0,22,20,0,0,0,0,21.994867306,20.002667806,20.9651064346039,0.583565531728469,"2_z078","3c*","Less_Restrictive"
"243",1,1527,1398,1000,950,1526.97873842068,1398.281973747,1468.98295150571,38.2793708030203,999.9455443,950.02045835,974.952779911999,14.351075599271,"2_z095","1a","Less_Restrictive"
"343",2,1526.9,993.1,1000,20,1526.30178627392,993.330421837291,1190.94481380034,171.524534593255,999.88021656,22.01560324,572.03813777658,264.827562476799,"2_z095","1a.1","Less_Restrictive"
"443",3,1526.8,988.5,20,0,1522.31574316336,988.546583896218,1093.7504840762,141.940733984806,19.9893997,0.00671834,10.15141711544,5.76530447760396,"2_z095","1a.2","Less_Restrictive"
"543",4,993.1,949.7,20,0,993.090939863918,949.706378488241,975.25248368752,13.0157007038853,19.99091116,0.03358492,10.20785554352,5.76841694169373,"2_z095","2a","Less_Restrictive"
"643",5,993,487.5,285,0,992.948740979474,487.874657207132,807.026881920214,155.240556118134,284.674648845,0.062483685,120.49912102299,73.4414275956512,"2_z095","2b","Less_Restrictive"
"743",6,992,487,40,0,991.73306123309,487.007227037089,702.152728554958,170.572783708893,39.9741196,0.00112632,20.32276504576,11.6313443708803,"2_z095","2b.1","Less_Restrictive"
"843",7,497,485,40,0,496.957689416,485.003746916,490.629820849381,3.48328327549557,39.98784024,0.00900556,19.90966746224,11.7372673137588,"2_z095","3a","Less_Restrictive"
"943",8,496,201,100,70,495.561632655,201.408431335,347.376941204977,81.9371313147266,99.93511852,70.02738082,85.0391126770301,8.74597407589623,"2_z095","3b","Less_Restrictive"
"1043",9,251,2.6,20,0,250.7705966384,2.8133040608,125.301371074982,71.6736955430264,19.9562503,0.00411478,10.11640014662,5.81375460302439,"2_z095","3b.1","Less_Restrictive"
"1143",10,2.6,1e-06,20,0,2.59590561517476,0.000623382560622,1.27870964948799,0.753833729597921,19.9353154,0.00855458,9.96581746648,5.72753281681305,"2_z095","3c","Less_Restrictive"
"1243",11,0,0,22,20,0,0,0,0,21.999239788,20.005786876,21.00799905574,0.576076292378626,"2_z095","3c*","Less_Restrictive"
"244",1,1527,1398,1000,950,1527.00693749482,1398.019532664,1472.46162263952,39.4504702115929,999.9206502,950.1584102,974.751375635651,14.3767303594724,"2_z122","1a","Less_Restrictive"
"344",2,1526.9,993.1,1000,20,1526.85497914606,993.844495097884,1289.60701040427,158.597231980442,998.75199646,21.0130211,522.081520311001,280.619807356589,"2_z122","1a.1","Less_Restrictive"
"444",3,1526.8,988.5,20,0,1523.8839330826,989.093824016666,1167.848468203,150.639802231247,19.95470778,0.00736528,9.92605039044001,5.80483164678151,"2_z122","1a.2","Less_Restrictive"
"544",4,993.1,949.7,20,0,992.9976256496,949.7498514534,971.659527978194,12.4419828100403,19.97876978,0.00965138,10.11834318414,5.82506236001447,"2_z122","2a","Less_Restrictive"
"644",5,993,487.5,285,0,987.903334495785,493.181751868061,746.905440686818,78.0728861462425,284.801621475,164.81193807,234.72968209455,30.1374281381159,"2_z122","2b","Less_Restrictive"
"744",6,992,487,40,0,722.163380674352,487.050518040932,597.618767483645,61.9816997014088,39.98527264,0.0011674,20.13367216912,11.0832886393735,"2_z122","2b.1","Less_Restrictive"
"844",7,497,485,40,0,496.992655244,485.015499524,490.936977474046,3.40019254743845,39.95799972,0.00269008,19.58295356136,11.2465621563473,"2_z122","3a","Less_Restrictive"
"944",8,496,201,100,70,494.91927812,201.019738431134,346.058572843447,82.6324137288338,99.97552003,70.02440938,84.9446729661399,8.46714360441501,"2_z122","3b","Less_Restrictive"
"1044",9,251,2.6,20,0,250.8646252292,2.974590926,125.515008602109,69.6526988478613,19.98344628,0.01373346,10.1485500055,5.73717540458755,"2_z122","3b.1","Less_Restrictive"
"1144",10,2.6,1e-06,20,0,2.59858729574335,0.001374784871621,1.27374692116713,0.74901066450384,19.99511944,0.04500474,10.06015028372,5.86312688837479,"2_z122","3c","Less_Restrictive"
"1244",11,0,0,22,20,0,0,0,0,21.999890376,20.001769832,20.97642209644,0.588790881048147,"2_z122","3c*","Less_Restrictive"
"245",1,1527,1398,1000,950,1527.00011805464,1398.009696801,1476.59020774871,38.0648812120602,999.92535495,950.00672485,975.23717956295,14.3594464830644,"3_z075","1a","Less_Restrictive"
"345",2,1526.9,993.1,1000,20,1526.85802841589,993.248673550462,1320.93632971445,153.61168387907,998.8326681,20.63982632,512.03348833114,284.212728268673,"3_z075","1a.1","Less_Restrictive"
"445",3,1526.8,988.5,20,0,1526.1248474527,988.586101919303,1193.08462321612,156.752919143313,19.93878834,0.00450402,9.80762866483999,5.75088697320129,"3_z075","1a.2","Less_Restrictive"
"545",4,993.1,949.7,20,0,993.087070901026,949.7052009692,973.442030427651,13.0320146350568,19.99620084,0.00072488,10.05223696514,5.69671591471294,"3_z075","2a","Less_Restrictive"
"645",5,993,487.5,285,0,992.819477178921,496.058866492449,898.49683290633,79.057782988144,284.94969009,107.177694795,197.147169600615,48.7224055931236,"3_z075","2b","Less_Restrictive"
"745",6,992,487,40,0,933.09870967939,488.103790300064,760.015807216607,114.491759458374,39.98586372,0.00222308,19.7822816448,11.3671807241457,"3_z075","2b.1","Less_Restrictive"
"845",7,497,485,40,0,496.991786756,485.002115432,491.196788434698,3.41396839664489,39.983529,0.0459268,19.87964050036,11.884597108906,"3_z075","3a","Less_Restrictive"
"945",8,496,201,100,70,495.47567113,201.439722228825,347.269454686989,83.4294059836355,99.99617698,70.01600713,85.2165297977501,8.68023719520458,"3_z075","3b","Less_Restrictive"
"1045",9,251,2.6,20,0,250.9717924412,2.7974198744,125.051833303706,71.1833003032555,19.97285446,0.01326474,9.81060684376,5.74857596318092,"3_z075","3b.1","Less_Restrictive"
"1145",10,2.6,1e-06,20,0,2.59187641492446,0.007079190477618,1.27038142312436,0.754189980595405,19.97264808,0.0003141,10.286093549,5.80901365978814,"3_z075","3c","Less_Restrictive"
"1245",11,0,0,22,20,0,0,0,0,21.996148676,20.006514036,21.00059821208,0.571971272967609,"3_z075","3c*","Less_Restrictive"
"246",1,1563,1423,1000,950,1562.94686216,1423.07533386,1508.15621855161,41.9136999473903,999.9470861,950.0195817,975.462370507349,14.8027873389328,"1_z074","1a","Less_Restrictive"
"346",2,1562.9,993.1,1000,20,1562.63735867689,993.171855110284,1321.60330304915,178.786399786885,996.50958006,21.14710764,522.72675484038,276.652385888846,"1_z074","1a.1","Less_Restrictive"
"446",3,1562.8,988.5,20,0,1561.8619016248,988.556528311184,1190.15855596379,172.210674579732,19.9942592,0.05923058,10.0118479676,5.82018965667743,"1_z074","1a.2","Less_Restrictive"
"546",4,993.15,949.7,20,0,993.134699826945,949.7234485746,976.805415432712,12.4936990772168,19.9741034,0.01203846,9.83913911097999,5.67813960677313,"1_z074","2a","Less_Restrictive"
"646",5,993,487.5,285,0,992.849708973401,487.960003303874,892.905991676797,126.394331290665,284.881202025,25.31054505,205.451239825395,46.1771342274725,"1_z074","2b","Less_Restrictive"
"746",6,992,487,40,0,990.188028921444,487.587122070805,793.879682965892,155.627874704965,39.98688628,0.19844536,19.94121707272,11.9035378139793,"1_z074","2b.1","Less_Restrictive"
"846",7,497,485,40,0,496.994346104,485.0007527,490.883228545613,3.42664029581713,39.99950456,0.01992392,20.50071509004,11.4321838689826,"1_z074","3a","Less_Restrictive"
"946",8,496,201,100,70,495.699502350748,201.154168583801,351.470388186317,83.7590297788852,99.98931247,70.10718484,85.0884627555701,8.78272045024623,"1_z074","3b","Less_Restrictive"
"1046",9,251,2.6,20,0,249.9317903276,2.68560318706168,126.655153723359,72.0009280576169,19.94248166,0.02326562,10.06968998168,5.77469339176337,"1_z074","3b.1","Less_Restrictive"
"1146",10,2.6,1e-06,20,0,2.59714703929729,0.001214481933276,1.28441227706907,0.76797907317143,19.96518146,0.00130836,9.95960347608001,5.69308686181193,"1_z074","3c","Less_Restrictive"
"1246",11,0,0,22,20,0,0,0,0,21.993077256,20.00039953,21.005136256288,0.578955356443294,"1_z074","3c*","Less_Restrictive"
"247",1,1563,1423,1000,950,1563.03133602844,1423.0511161,1505.61283675852,41.8863955628263,999.9956272,950.02467465,974.153599306398,14.5638669061748,"1_z093","1a","Less_Restrictive"
"347",2,1562.9,993.1,1000,20,1562.88407500134,993.120330230921,1329.29132962538,164.375572612527,999.59278452,20.6985587,523.20194818208,284.350267141782,"1_z093","1a.1","Less_Restrictive"
"447",3,1562.8,988.5,20,0,1562.6794188234,988.650168537123,1197.62019583555,162.172598140449,19.98533674,0.00275498,9.76053760710001,5.86859613585108,"1_z093","1a.2","Less_Restrictive"
"547",4,993.15,949.7,20,0,993.13715813525,949.7178045065,971.989311104759,12.8105125856535,19.98762908,0.02527572,10.09508208686,5.86334211210126,"1_z093","2a","Less_Restrictive"
"647",5,993,487.5,285,0,992.523931655662,491.692184452232,852.821432753229,84.1377100520374,284.968713555,152.26709535,229.07711692797,34.0544750875627,"1_z093","2b","Less_Restrictive"
"747",6,992,487,40,0,859.37810585013,487.187773361291,695.475766659275,100.394477899778,39.94898092,0.08945408,19.19072014732,11.3881978797901,"1_z093","2b.1","Less_Restrictive"
"847",7,497,485,40,0,496.98289502,485.011597484,490.974426972597,3.4661374122799,39.98313916,0.00580576,19.789199576,11.713602379796,"1_z093","3a","Less_Restrictive"
"947",8,496,201,100,70,494.8336349,201.47298058,349.184570635684,81.4777086543907,99.9879022,70.06094896,84.4034904386501,8.5295755006291,"1_z093","3b","Less_Restrictive"
"1047",9,251,2.6,20,0,250.4509654544,3.7265180948,126.006298011333,70.283375581613,19.99266948,0.00684828,10.09265101896,5.66495658718904,"1_z093","3b.1","Less_Restrictive"
"1147",10,2.6,1e-06,20,0,2.59845317999493,0.000739670115896,1.26476404968209,0.730265161075018,19.99156968,0.00514442,10.00339586622,5.75380289968755,"1_z093","3c","Less_Restrictive"
"1247",11,0,0,22,20,0,0,0,0,21.995901252,20.003836732,21.021586331264,0.576859337808053,"1_z093","3c*","Less_Restrictive"
"248",1,1563,1423,1000,950,1562.97010174804,1423.68442206,1506.18955892952,42.5909983125815,999.8812117,950.01898385,974.939981025001,14.9219230878671,"2_z076","1a","Less_Restrictive"
"348",2,1562.9,993.1,1000,20,1562.62839059134,993.227192480071,1337.26775556424,167.414849155478,999.1604389,21.462356,527.170945954539,283.983936161321,"2_z076","1a.1","Less_Restrictive"
"448",3,1562.8,988.5,20,0,1560.1686699628,988.560847085,1196.281881934,167.186789617538,19.99406512,0.02802242,9.94164223699999,5.7218026339586,"2_z076","1a.2","Less_Restrictive"
"548",4,993.15,949.7,20,0,993.148134502168,949.8068732698,973.332035084895,12.6975878752076,19.99788702,0.01897268,10.00578399578,5.88667076862617,"2_z076","2a","Less_Restrictive"
"648",5,993,487.5,285,0,992.689304820057,493.685173252246,882.890743123263,110.700356018626,284.832601545,140.824447095,220.271866664085,36.8362345761104,"2_z076","2b","Less_Restrictive"
"748",6,992,487,40,0,940.957004305,487.55849022905,744.745042480618,130.452016222556,39.98306796,0.01928444,20.23937120512,11.7485105104635,"2_z076","2b.1","Less_Restrictive"
"848",7,497,485,40,0,496.99064048,485.003665388,491.152778505971,3.43947892005941,39.93512212,0.06435952,20.20919455092,11.5219355120807,"2_z076","3a","Less_Restrictive"
"948",8,496,201,100,70,495.69785628,201.23652864,350.563589340196,84.4390037872959,99.99140215,70.00479778,85.54612929442,8.77655184622327,"2_z076","3b","Less_Restrictive"
"1048",9,251,2.6,20,0,250.8024109652,2.674424366,122.186596542893,70.4355983287902,19.99831328,0.01192132,9.8254653008,5.84638120701195,"2_z076","3b.1","Less_Restrictive"
"1148",10,2.6,1e-06,20,0,2.59762899591193,0.001374654871671,1.3158786833344,0.760256732936836,19.96759896,0.0002861,10.14322747068,5.7590978448913,"2_z076","3c","Less_Restrictive"
"1248",11,0,0,22,20,0,0,0,0,21.998816508,20.001708702,20.987264002182,0.58086268299165,"2_z076","3c*","Less_Restrictive"
"249",1,1563,1423,1000,950,1562.98421984472,1423.03943128,1504.96097001449,42.7706284026532,999.977766,950.00450655,974.989550727799,14.1634036892861,"2_z096","1a","Less_Restrictive"
"349",2,1562.9,993.1,1000,20,1562.6766636658,993.779772725277,1327.24661855342,162.946657509794,998.7718052,22.4830015,522.68654028068,280.956128341327,"2_z096","1a.1","Less_Restrictive"
"449",3,1562.8,988.5,20,0,1560.8194661485,988.880199830871,1190.74648633511,161.415444534666,19.99700684,0.02665368,10.02530003896,5.83077015782577,"2_z096","1a.2","Less_Restrictive"
"549",4,993.15,949.7,20,0,993.13136813792,949.86966056195,972.892299215571,12.4085729664474,19.96680458,0.00648234,9.75598742294,5.75627592355403,"2_z096","2a","Less_Restrictive"
"649",5,993,487.5,285,0,991.035852405187,490.366980047663,847.032483923782,89.7748971228626,284.96774712,151.527458505,224.951570070975,33.9169812401137,"2_z096","2b","Less_Restrictive"
"749",6,992,487,40,0,859.92840141,487.429939809289,695.884344313888,100.928110244768,39.9194116,0.0244438,19.75317654888,11.4223849342047,"2_z096","2b.1","Less_Restrictive"
"849",7,497,485,40,0,496.993466912,485.001128,491.040807959952,3.43731307826808,39.9783356,0.02550308,19.43013893208,11.7349662457341,"2_z096","3a","Less_Restrictive"
"949",8,496,201,100,70,495.2630959,201.628444452217,348.29492022684,85.3693096237098,99.98445313,70.25103313,84.9927869178699,8.58288470819018,"2_z096","3b","Less_Restrictive"
"1049",9,251,2.6,20,0,250.9567478468,3.778187282,127.20089694785,71.8459061868585,19.97948348,0.03500394,9.93530140262002,5.76122783690002,"2_z096","3b.1","Less_Restrictive"
"1149",10,2.6,1e-06,20,0,2.59823041728061,0.003049449427519,1.32800998099452,0.749863691646175,19.99200174,0.02303488,10.12507867624,5.69583163821227,"2_z096","3c","Less_Restrictive"
"1249",11,0,0,22,20,0,0,0,0,21.998938838,20.000976994,21.013361630418,0.577174209388227,"2_z096","3c*","Less_Restrictive"
"250",1,1621,1458,1000,950,1621.00116122236,1458.044003317,1548.33290533102,49.3154025772591,999.8576584,950.1295277,974.697766694251,14.3477793724176,"1_z073","1a","Less_Restrictive"
"350",2,1620.9,993.1,1000,20,1620.84506733956,993.55389912814,1244.67898109495,212.328671154838,999.85060782,22.3421608,551.81955040074,268.843319505218,"1_z073","1a.1","Less_Restrictive"
"450",3,1620.8,988.5,20,0,1618.71289212446,988.5058323352,1126.84961867923,175.249740301576,19.9767472,0.04143604,10.01107507274,5.72835385828053,"1_z073","1a.2","Less_Restrictive"
"550",4,993.15,949.7,20,0,993.1490826613,949.8458839833,976.177921510563,12.681461730891,19.99868964,0.01202388,9.81098517005999,5.64263444651096,"1_z073","2a","Less_Restrictive"
"650",5,993,487.5,285,0,992.97665035375,490.075488825801,835.595270021613,151.706364158337,284.85427152,0.744811305,152.1351852888,77.6610187501492,"1_z073","2b","Less_Restrictive"
"750",6,992,487,40,0,991.888825379278,487.449006364052,732.254375770133,168.837974254115,39.9779084,0.02661292,19.7483899276,11.3435469260813,"1_z073","2b.1","Less_Restrictive"
"850",7,497,485,40,0,496.998240416,485.023158164,490.822020905356,3.44774692719842,39.97557832,0.00026192,19.80169287296,11.632245595655,"1_z073","3a","Less_Restrictive"
"950",8,496,201,100,70,495.093608665,201.015471865,344.027827017552,83.2730685987155,99.98065621,70.03572103,85.1914502950301,8.47226771882877,"1_z073","3b","Less_Restrictive"
